SentenceIndex,WordIndex,Token,Threshold
1360,2,위해,0.2
1360,3,어린,0.2
1360,4,왕자라,0.3
1360,5,말했다.,0.4
1361,0,"사람들은,0.5
1361,1,그,0.1
1361,2,진리를,0.3
1361,3,잊어버렸어.",0.7
1362,0,여우가,0.3
1362,1,말했다.,0.4
1363,0,"하지만,0.4
1363,1,넌,0.1
1363,2,그것을,0.3
1363,3,잊으면,0.3
1363,4,안,0.1
1363,5,돼.,0.2
1364,0,너는,0.2
1364,1,네,0.1
1364,2,장미에,0.3
1364,3,대해,0.2
1364,4,책임이,0.3
1364,5,있어.....",0.8
1365,0,"나는,0.3
1365,1,장미에,0.3
1365,2,대해,0.2
1365,3,책임이,0.3
1365,4,있어......",0.9
1366,0,잘,0.1
1366,1,기억하기,0.4
1366,2,위해,0.2
1366,3,어린,0.2
1366,4,왕자는,0.3
1366,5,되뇌었다.,0.5
1367,0,22,0.2
1367,1,"안녕.",0.5
1368,0,어린,0.2
1368,1,왕자가,0.3
1368,2,말했다.,0.4
1369,0,"안녕.",0.5
1370,0,철도의,0.3
1370,1,전철수가,0.4
1370,2,말했다.,0.4
1371,0,"여기서,0.4
1371,1,뭘,0.1
1371,2,하고,0.2
1371,3,있어?",0.4
1372,0,어린,0.2
1372,1,왕자가,0.3
1372,2,물었다.,0.4
1373,0,"한,0.2
1373,1,꾸러미에,0.4
1373,2,1천여,0.3
1373,3,명씩,0.2
1373,4,되는,0.2
1373,5,기차,0.2
1373,6,손님들을,0.4
1373,7,꾸러미,0.3
1373,8,별로,0.2
1373,9,가려내고,0.4
1373,10,있어.,0.3
1374,0,그들을,0.3
1374,1,싣고,0.2
1374,2,가는,0.2
1374,3,기차들을,0.4
1374,4,어느,0.2
1374,5,때는,0.2
1374,6,오른쪽으로,,0.6
1374,7,어느,0.2
1374,8,때는,0.2
1374,9,왼쪽으로,0.4
1374,10,보,0.1
1374,11,내는,0.2
1374,12,거지.",0.4
1375,0,전철수가,0.4
1375,1,말했다.,0.4
1376,0,불을,0.2
1376,1,환히,0.2
1376,2,밝힌,0.2
1376,3,급행열차,0.4
1376,4,한,0.1
1376,5,대가,0.2
1376,6,천둥처럼,0.4
1376,7,소리를,0.3
1376,8,내며,0.2
1376,9,조종실을,0.4
1376,10,뒤흔들었다.,0.6
1377,0,"저,0.2
1377,1,사람들은,0.4
1377,2,몹시,0.2
1377,3,바쁘군.,0.4
1378,0,그들은,0.3
1378,1,뭘,0.1
1378,2,찾고,0.2
1378,3,있지?",0.4
1379,0,어린,0.2
1379,1,왕자가,0.3
1379,2,물었다.,0.4
1380,0,"기관사,0.4
1380,1,자신도,0.3
1380,2,몰라.",0.4
1381,0,전철수가,0.4
1381,1,말했다.,0.4
1382,0,그러자,0.3
1382,1,반대,0.2
1382,2,방향에서,0.4
1382,3,두,0.1
1382,4,번째,0.2
1382,5,불을,0.2
1382,6,밝힌,0.2
1382,7,급행열차가,0.5
1382,8,소리를,0.3
1382,9,냈다.,0.3
1383,0,"그들이,0.4
1383,1,벌써,0.2
1383,2,돌아오는,0.4
1383,3,거야?",0.4
1384,0,어린,0.2
1384,1,왕자가,0.3
1384,2,물었다.,0.4
1385,0,"아까와,0.4
1385,1,같은,0.2
1385,2,사람들이,0.4
1385,3,아니지.,0.4
1386,0,서로,0.2
1386,1,엇갈리는,0.4
1386,2,거지.",0.4
1387,0,"그들은,0.4
1387,1,있던,0.2
1387,2,곳에서,0.3
1387,3,만족하지,0.4
1387,4,않았나,0.3
1387,5,보지?",0.4
1388,0,어린,0.2
1388,1,왕자가,0.3
1388,2,물었다.,0.4
1389,0,"사람들은,0.5
1389,1,그들이,0.3
1389,2,있는,0.2
1389,3,곳에서는,0.4
1389,4,언제나,0.3
1389,5,만족하지,0.4
1389,6,않는단다.",0.6
1390,0,전철수가,0.4
1390,1,말했다.,0.4
1391,0,그러자,0.3
1391,1,세,0.1
1391,2,번째의,0.3
1391,3,불을,0.2
1391,4,밝힌,0.2
1391,5,급행열차가,0.5
1391,6,우렁차게,0.4
1391,7,달려왔다.,0.5
1392,0,"저,0.2
1392,1,사람들은,0.4
1392,2,먼젓번,0.3
1392,3,승객들을,0.4
1392,4,쫓아가고,0.4
1392,5,있는,0.2
1392,6,거야?",0.4
1393,0,어린,0.2
1393,1,왕자가,0.3
1393,2,물었다.,0.4
1394,0,"그들은,0.4
1394,1,아무것도,0.4
1394,2,쫓아가고,0.4
1394,3,있지,0.2
1394,4,않아.",0.4
1395,0,전철수가,0.4
1395,1,말했다.,0.4
1396,0,"그들은,0.4
1396,1,저,0.1
1396,2,속에서,0.3
1396,3,잠들어,0.3
1396,4,있거나,0.3
1396,5,아니면,0.3
1396,6,하품을,0.3
1396,7,하고,0.2
1396,8,있어.,0.3
1397,0,오직,0.2
1397,1,어린아,0.3
1397,2,이들만이,0.4
1397,3,유리창에,0.4
1397,4,코를,0.2
1397,5,납작,0.2
1397,6,대고,0.2
1397,7,있을,0.2
1397,8,뿐이지.",0.5
1398,0,"어린아이들만이,0.8
1398,1,자신이,0.3
1398,2,무엇을,0.3
1398,3,찾고,0.2
1398,4,있는지를,0.4
1398,5,알고,0.2
1398,6,있어.",0.4
1399,0,어린,0.2
1399,1,왕자가,0.3
1399,2,말했다.,0.4
1400,0,"그들은,0.4
1400,1,누더기,0.3
1400,2,같은,0.2
1400,3,인형을,0.3
1400,4,찾느라,0.3
1400,5,시간을,0.3
1400,6,허비하지.,0.5
1401,0,그것은,0.3
1401,1,그들에겐,0.4
1401,2,아,0.1
1401,3,주,0.1
1401,4,주요한,0.3
1401,5,게,0.1
1401,6,되거든.,0.4
1402,0,그래서,0.3
1402,1,사람들이,0.4
1402,2,그것을,0.3
1402,3,빼앗아가면,0.5
1402,4,어린아이들은,0.6
1402,5,울지......",0.9
1403,0,"아이들은,0.5
1403,1,행복하군.",0.6
1404,0,전철수가,0.4
1404,1,말했다.,0.4
1405,0,23,0.2
1405,1,"안녕.",0.5
1406,0,어린,0.2
1406,1,왕자가,0.3
1406,2,말했다.,0.4
1407,0,"안녕.",0.5
1408,0,장사꾼이,0.4
1408,1,말했다.,0.4
1409,0,그는,0.2
1409,1,목마름을,0.4
1409,2,가라앉혀,0.4
1409,3,주는,0.2
1409,4,새로,0.2
1409,5,나온,0.2
1409,6,알약을,0.3
1409,7,파는,0.2
1409,8,사람이었다.,0.6
1410,0,일주일에,0.4
1410,1,한,0.1
1410,2,알씩,0.2
1410,3,먹으면,0.3
1410,4,마시고,0.3
1410,5,싶은,0.2
1410,6,욕망을,0.3
1410,7,영영,0.2
1410,8,느끼지,0.3
1410,9,않게,0.2
1410,10,되는,0.2
1410,11,약이었다.,0.5
1411,0,"왜,0.2
1411,1,그걸,0.2
1411,2,팔아?",0.4
1412,0,어린,0.2
1412,1,왕자가,0.3
1412,2,말했다.,0.4
1413,0,"그건,0.3
1413,1,시간을,0.3
1413,2,굉장히,0.3
1413,3,절약하게,0.4
1413,4,해주거든.,0.5
1414,0,전문가들이,0.5
1414,1,계산을,0.3
1414,2,해보았어.,0.5
1415,0,매,0.1
1415,1,주,0.1
1415,2,오십,0.2
1415,3,삼,0.1
1415,4,분씩,0.2
1415,5,절약하게,0.4
1415,6,되는,0.2
1415,7,거야.",0.4
1416,0,장사꾼이,0.4
1416,1,말했다.,0.4
1417,0,"그,0.2
1417,1,오십,0.2
1417,2,삼,0.1
1417,3,분으로,0.3
1417,4,뭘,0.1
1417,5,하지?",0.4
1418,0,"하고,0.3
1418,1,싶은,0.2
1418,2,걸,0.1
1418,3,하지......",0.9
1419,0,(만일,0.3
1419,1,나에게,0.3
1419,2,마음대로,0.4
1419,3,사용할,0.3
1419,4,오십,0.2
1419,5,삼,0.1
1419,6,분이,0.2
1419,7,있다면,0.3
1419,8,샘을,0.2
1419,9,향해,0.2
1419,10,천천히,0.3
1419,11,걸어갈,0.3
1419,12,텐데......),0.9
1419,13,하고,0.2
1419,14,어린,0.2
1419,15,왕자는,0.3
1419,16,생각했다.,0.5
1420,0,24,0.2
1420,1,사막에서,0.4
1420,2,비행기가,0.4
1420,3,고장을,0.3
1420,4,일으킨,0.3
1420,5,지,0.1
1420,6,여드레째,0.4
1420,7,되는,0.2
1420,8,날이었다.,0.5
1421,0,나는,0.2
1421,1,비축해,0.3
1421,2,두었던,0.3
1421,3,물의,0.2
1421,4,마지막,0.3
1421,5,남은,0.2
1421,6,한,0.1
1421,7,방울을,0.3
1421,8,마시며,0.3
1421,9,장사꾼에,0.4
1421,10,대한,0.2
1421,11,이야기를,0.4
1421,12,듣고는,,0.4
1421,13,"네,0.2
1421,14,체험담은,0.4
1421,15,참,0.1
1421,16,아름답구나.,0.6
1422,0,하지만,0.3
1422,1,난,0.1
1422,2,아직도,0.3
1422,3,비행기를,0.4
1422,4,고치지,0.3
1422,5,못했어.,0.4
1423,0,마실,0.2
1423,1,거라곤,0.3
1423,2,없고.,0.3
1424,0,샘을,0.2
1424,1,향해,0.2
1424,2,천천히,0.3
1424,3,걸어갈,0.3
1424,4,수만,0.2
1424,5,있다면,0.3
1424,6,나도,0.2
1424,7,행복하겠,0.4
1424,8,다!",0.3
1425,0,라고,0.2
1425,1,말했다.,0.4
1426,0,"내,0.2
1426,1,친구,0.2
1426,2,여우는......",1
1427,0,그가,0.2
1427,1,말했다.,0.4
1428,0,"꼬마,0.3
1428,1,친구야.,0.4
1429,0,여우,0.2
1429,1,이야기할,0.4
1429,2,때가,0.2
1429,3,아냐!",0.4
1430,0,"왜?",0.4
1431,0,"목이,0.3
1431,1,말라,0.2
1431,2,죽게,0.2
1431,3,되었으니까,0.5
1431,4,말야......",0.9
1432,0,그는,0.2
1432,1,내,0.1
1432,2,말을,0.2
1432,3,알아듣지,0.4
1432,4,못하고,0.3
1432,5,이렇게,0.3
1432,6,대답했다.,0.5
1433,0,"죽어간다,0.5
1433,1,할지라도,0.4
1433,2,한,0.1
1433,3,친구를,0.3
1433,4,가지고,0.3
1433,5,있었다는,0.4
1433,6,건,0.1
1433,7,좋은,0.2
1433,8,일이야.,0.4
1434,0,난,0.1
1434,1,여우,0.2
1434,2,친구가,0.3
1434,3,있었다는,0.4
1434,4,게,0.1
1434,5,기뻐......",0.9
1435,0,(위험이,0.4
1435,1,어느,0.2
1435,2,정도인지,0.4
1435,3,짐작을,0.3
1435,4,못하는군)하고,0.7
1435,5,나는,0.2
1435,6,생각했다.,0.5
1436,0,그는,0.2
1436,1,배고픔도,0.4
1436,2,갈증도,0.3
1436,3,느끼지,0.3
1436,4,않고,0.2
1436,5,있었다.,0.4
1437,0,햇빛만,0.3
1437,1,조금,0.2
1437,2,있으면,0.3
1437,3,그에겐,0.3
1437,4,충분했다.,0.5
1438,0,그런데,0.3
1438,1,그가,0.2
1438,2,나를,0.2
1438,3,바라보더니,0.5
1438,4,내,0.1
1438,5,마음을,0.3
1438,6,안다는,0.3
1438,7,듯,0.1
1438,8,이렇게,0.3
1438,9,대답하는,0.4
1438,10,것이었다.,0.5
1439,0,"나도,0.3
1439,1,목이,0.2
1439,2,말라......,0.8
1440,0,우물을,0.3
1440,1,찾으러,0.3
1440,2,가......",0.8
1441,0,나는,0.2
1441,1,소용없다는,0.5
1441,2,몸짓을,0.3
1441,3,했다.,0.3
1442,0,광활한,0.3
1442,1,사막,0.2
1442,2,한가운데에서,0.6
1442,3,무턱대고,0.4
1442,4,우물을,0.3
1442,5,찾아,0.2
1442,6,나선다는,0.4
1442,7,건,0.1
1442,8,당치도,0.3
1442,9,않은,0.2
1442,10,것이기,0.3
1442,11,때문이다.,0.5
1443,0,그런데도,0.4
1443,1,우리는,0.3
1443,2,걷기,0.2
1443,3,시작했다.,0.5
1444,0,몇,0.1
1444,1,시간,0.2
1444,2,동안을,0.3
1444,3,말없이,0.3
1444,4,걷고,0.2
1444,5,나니,0.2
1444,6,밤이,0.2
1444,7,내리고,0.3
1444,8,별들이,0.3
1444,9,불을,0.2
1444,10,밝히기,0.3
1444,11,시작했다.,0.5
1445,0,갈증,0.2
1445,1,때문에,0.3
1445,2,나는,0.2
1445,3,열이,0.2
1445,4,조금,0.2
1445,5,나고,0.2
1445,6,있었으므로,0.5
1445,7,그,0.1
1445,8,별들이,0.3
1445,9,마치,0.2
1445,10,꿈속에서처럼,0.6
1445,11,시야에,0.3
1445,12,들어왔다.,0.5
1446,0,어린,0.2
1446,1,왕자의,0.3
1446,2,말이,0.2
1446,3,내,0.1
1446,4,기억,0.2
1446,5,속에서,0.3
1446,6,춤을,0.2
1446,7,추고,0.2
1446,8,있었다,0.3
1446,9,"너도,0.3
1446,10,목이,0.2
1446,11,마르니?",0.5
1447,0,내가,0.2
1447,1,물었다.,0.4
1448,0,하지만,0.3
1448,1,그는,0.2
1448,2,내,0.1
1448,3,질문에,0.3
1448,4,대답하지,0.4
1448,5,않고,0.2
1448,6,그저,0.2
1448,7,이렇게만,0.4
1448,8,말했다.,0.4
1449,0,"물은,0.3
1449,1,마음에도,0.4
1449,2,좋은,0.2
1449,3,것일,0.2
1449,4,수,0.1
1449,5,있는데......",1
1450,0,나는,0.2
1450,1,그의,0.2
1450,2,대답을,0.3
1450,3,이해하지,0.4
1450,4,못했으나,0.4
1450,5,잠자코,0.3
1450,6,있었다......,0.9
1451,0,그에게,0.3
1451,1,질문해서는,0.5
1451,2,안,0.1
1451,3,된다는,0.3
1451,4,것을,0.2
1451,5,나는,0.2
1451,6,알고,0.2
1451,7,있었다.,0.4
1452,0,그는,0.2
1452,1,지쳐,0.2
1452,2,있었다.,0.4
1453,0,그는,0.2
1453,1,앉았다.,0.4
1454,0,나도,0.2
1454,1,그의,0.2
1454,2,곁에,0.2
1454,3,앉았다.,0.4
1455,0,그러자,0.3
1455,1,잠시,0.2
1455,2,침묵을,0.3
1455,3,지키던,0.3
1455,4,그가,0.2
1455,5,다시,0.2
1455,6,입을,0.2
1455,7,열었다.,0.4
1456,0,"별들은,0.4
1456,1,아름다와.,0.5
1457,0,보이지,0.3
1457,1,않는,0.2
1457,2,한,0.1
1457,3,송이,0.2
1457,4,꽃,0.1
1457,5,때문에......",1
1458,0,나는,0.2
1458,1,"그렇지"하고,0.7
1458,2,대답하고는,0.5
1458,3,말,0.1
1458,4,없이,0.2
1458,5,달빛,0.2
1458,6,아래서,0.3
1458,7,주름처럼,0.4
1458,8,펼쳐져,0.3
1458,9,있는,0.2
1458,10,모래,0.2
1458,11,둔덕들을,0.4
1458,12,바라보았다.,0.6
1459,0,"사막은,0.4
1459,1,아름다와.",0.6
1460,0,그가,0.2
1460,1,다시,0.2
1460,2,말했다.,0.4
1461,0,그것은,0.3
1461,1,사실이었다.,0.6
1462,0,나는,0.2
1462,1,언제나,0.3
1462,2,사막을,0.3
1462,3,사랑해,0.3
1462,4,왔다.,0.3
1463,0,사막에서는,0.5
1463,1,모래,0.2
1463,2,둔덕,0.2
1463,3,위에,0.2
1463,4,앉으면,0.3
1463,5,아무것도,0.4
1463,6,보이지,0.3
1463,7,않는다.,0.4
1464,0,그러나,0.3
1464,1,무엇인가,0.4
1464,2,침묵,0.2
1464,3,속에,0.2
1464,4,빛나는,0.3
1464,5,것이,0.2
1464,6,있는,0.2
1464,7,것이다.,0.4
1465,0,"사막이,0.4
1465,1,아름다운,0.4
1465,2,것은,0.2
1465,3,그것이,0.3
1465,4,어딘가에,0.4
1465,5,샘을,0.2
1465,6,감추고,0.3
1465,7,있기,0.2
1465,8,때문이지.....",1
1466,0,어린,0.2
1466,1,왕자가,0.3
1466,2,말했다.,0.4
1467,0,사막의,0.3
1467,1,그,0.1
1467,2,신비로운,0.4
1467,3,빛남이,0.3
1467,4,무엇인가를,0.5
1467,5,나는,0.2
1467,6,문득,0.2
1467,7,깨닫고,0.3
1467,8,흠칫,0.2
1467,9,놀랐다.,0.4
1468,0,어린,0.2
1468,1,시절,0.2
1468,2,나는,0.2
1468,3,해묵은,0.3
1468,4,낡은,0.2
1468,5,집에서,0.3
1468,6,살고,0.2
1468,7,있었다.,0.4
1469,0,그런데,0.3
1469,1,전해,0.2
1469,2,오는,0.2
1469,3,이야기에,0.4
1469,4,의하면,0.3
1469,5,그,0.1
1469,6,집에는,0.3
1469,7,보물이,0.3
1469,8,감춰져,0.3
1469,9,있다는,0.3
1469,10,것이었다.,0.5
1470,0,물론,0.2
1470,1,그것을,0.3
1470,2,발견한,0.3
1470,3,사람은,0.3
1470,4,아무도,0.3
1470,5,없었고,,0.4
1470,6,그것을,0.3
1470,7,찾으려,0.3
1470,8,든,0.1
1470,9,사람도,0.3
1470,10,아마,0.2
1470,11,없었을,0.3
1470,12,것이다.,0.4
1471,0,그런데도,0.4
1471,1,그,0.1
1471,2,보물로,0.3
1471,3,하여,0.2
1471,4,그,0.1
1471,5,집,0.1
1471,6,전체는,0.3
1471,7,매력에,0.3
1471,8,넘쳐,0.2
1471,9,있었다.,0.4
1472,0,우리,0.2
1472,1,집은,0.2
1472,2,저,0.1
1472,3,가장,0.2
1472,4,깊숙한,0.3
1472,5,곳에,0.2
1472,6,보물을,0.3
1472,7,감추고,0.3
1472,8,있는,0.2
1472,9,것이었다......,1
1473,0,"그래.,0.4
1474,0,집이건,0.3
1474,1,별이건,0.3
1474,2,혹은,0.2
1474,3,사막이건,0.4
1474,4,그들을,0.3
1474,5,아름답게,0.4
1474,6,하는,0.2
1474,7,건,0.1
1474,8,눈에,0.2
1474,9,보이,0.2
1474,10,지,0.1
1474,11,않는,0.2
1474,12,법이지......",1
1475,0,내가,0.2
1475,1,어린,0.2
1475,2,왕자에게,0.4
1475,3,말했다.,0.4
1476,0,"아저씨가,0.5
1476,1,나의,0.2
1476,2,여우가,0.3
1476,3,같은,0.2
1476,4,의견이어서,0.5
1476,5,기뻐.",0.4
1477,0,그가,0.2
1477,1,말했다.,0.4
1478,0,어린,0.2
1478,1,왕자가,0.3
1478,2,잠이,0.2
1478,3,들었으므로,0.5
1478,4,나는,0.2
1478,5,그를,0.2
1478,6,안고,0.2
1478,7,다시,0.2
1478,8,걷기,0.2
1478,9,시작했다.,0.5
1479,0,나는,0.2
1479,1,감동되어,0.4
1479,2,있었다.,0.4
1480,0,부서지기,0.4
1480,1,쉬운,0.2
1480,2,어떤,0.2
1480,3,보물을,0.3
1480,4,안고,0.2
1480,5,가는,0.2
1480,6,느낌이었다.,0.6
1481,0,마치,0.2
1481,1,이,0.1
1481,2,지구에는,0.4
1481,3,그보다,0.3
1481,4,더,0.1
1481,5,부서지기,0.4
1481,6,쉬운,0.2
1481,7,게,0.1
1481,8,없는,0.2
1481,9,듯한,0.2
1481,10,느낌까지,0.4
1481,11,들었다.,0.4
1482,0,창백한,0.3
1482,1,이마.,0.3
1483,0,감겨,0.2
1483,1,있는,0.2
1483,2,눈,,0.2
1483,3,바람결에,0.4
1483,4,나부끼는,0.4
1483,5,머리카락을,0.5
1483,6,달빛,0.2
1483,7,아래에서,0.4
1483,8,바라보며,0.4
1483,9,나는,0.2
1483,10,생각했다.,0.5
1484,0,(여기,0.3
1484,1,보이는,0.3
1484,2,건,0.1
1484,3,껍질,0.2
1484,4,뿐이야.,0.4
1485,0,가장,0.2
1485,1,중요한,0.3
1485,2,건,0.1
1485,3,눈에,0.2
1485,4,보이지,0.3
1485,5,않아......),0.9
1485,6,방싯,0.2
1485,7,열린,0.2
1485,8,그의,0.2
1485,9,입술이,0.3
1485,10,보일,0.2
1485,11,듯,0.1
1485,12,말,0.1
1485,13,듯,0.1
1485,14,미소를,0.3
1485,15,띠고,0.2
1485,16,있었으므로,0.5
1485,17,나는,0.2
1485,18,또,0.1
1485,19,생각했다.,0.5
1486,0,(이,0.2
1486,1,잠든,0.2
1486,2,어린,0.2
1486,3,왕자가,0.3
1486,4,나를,0.2
1486,5,이토록,0.3
1486,6,몹시,0.2
1486,7,감동시키는,0.5
1486,8,것은,0.2
1486,9,꽃,0.1
1486,10,한,0.1
1486,11,송이에,0.3
1486,12,대한,0.2
1486,13,그의,0.2
1486,14,성실성,,0.4
1486,15,그가,0.2
1486,16,잠들어,0.3
1486,17,있을,0.2
1486,18,때에도,0.3
1486,19,램프의,0.3
1486,20,불꽃처럼,0.4
1486,21,그의,0.2
1486,22,마음속에서,0.5
1486,23,빛나고,0.3
1486,24,있는,0.2
1486,25,한,0.1
1486,26,송이,0.2
1486,27,장미꽃의,0.4
1486,28,모습이야......),1
1486,29,그러자,0.3
1486,30,그가,0.2
1486,31,더욱더,0.3
1486,32,부서지기,0.4
1486,33,쉬운,0.2
1486,34,존재라는,0.4
1486,35,짐작이,0.3
1486,36,들었다.,0.4
1487,0,램프의,0.3
1487,1,불은,0.2
1487,2,잘,0.1
1487,3,보호해,0.3
1487,4,주어야,0.3
1487,5,한다.,0.3
1488,0,한,0.1
1488,1,줄기,0.2
1488,2,바람에도,0.4
1488,3,그것은,0.3
1488,4,꺼질,0.2
1488,5,수,0.1
1488,6,있는,0.2
1488,7,것이다.,0.4
1489,0,그리하여,0.4
1489,1,그렇게,0.3
1489,2,걸어가다가,0.5
1489,3,나는,0.2
1489,4,동틀,0.2
1489,5,무렵에,0.3
1489,6,우물을,0.3
1489,7,발견했다.,0.5
1490,0,25,0.2
1490,1,"사람들은,0.5
1490,2,급행열차에,0.5
1490,3,올라타지만,0.5
1490,4,그들이,0.3
1490,5,찾으러,0.3
1490,6,가는,0.2
1490,7,게,0.1
1490,8,무엇인지,0.4
1490,9,몰라.,0.3
1491,0,그래서,0.3
1491,1,초조해,0.3
1491,2,하며,0.2
1491,3,제자리에서,0.5
1491,4,맴돌고,0.3
1491,5,있어......",0.9
1492,0,어린,0.2
1492,1,왕자가,0.3
1492,2,말했다.,0.4
1493,0,그리고,0.3
1493,1,그는,0.2
1493,2,다시,0.2
1493,3,말을,0.2
1493,4,이었다.,0.4
1494,0,"그래도,0.4
1494,1,소용없는데......",1
1495,0,우리가,0.3
1495,1,도달한,0.3
1495,2,우물은,0.3
1495,3,사하라의,0.4
1495,4,우물과,0.3
1495,5,달랐다.,0.4
1496,0,사하라의,0.4
1496,1,우물은,0.3
1496,2,그저,0.2
1496,3,모래에,0.3
1496,4,파놓은,0.3
1496,5,구멍,0.2
1496,6,같은,0.2
1496,7,것이다.,0.4
1497,0,그,0.1
1497,1,우물은,0.3
1497,2,마을,0.2
1497,3,우물과,0.3
1497,4,흡사했다.,0.5
1498,0,그곳엔,0.3
1498,1,그러나,0.3
1498,2,마을이라곤,0.5
1498,3,없었다.,0.4
1499,0,그리하여,0.4
1499,1,나는,0.2
1499,2,꿈을,0.2
1499,3,꾸는,0.2
1499,4,게,0.1
1499,5,아닌가,0.3
1499,6,싶었다.,0.4
1500,0,"이상하군.",0.7
1501,0,내가,0.2
1501,1,어린,0.2
1501,2,왕자에게,0.4
1501,3,말했다.,0.4
1502,0,"모든,0.3
1502,1,게,0.1
1502,2,갖추어져,0.4
1502,3,있잖아.,0.4
1503,0,도르래.,0.4
1504,0,물통,0.2
1504,1,밧줄......",0.9
1505,0,그는,0.2
1505,1,웃으며,0.3
1505,2,줄을,0.2
1505,3,잡고,0.2
1505,4,도르레를,0.4
1505,5,움직였다.,0.5
1506,0,그러자,0.3
1506,1,도르래는,0.4
1506,2,바람이,0.3
1506,3,오랫동안,0.4
1506,4,잠을,0.2
1506,5,자고,0.2
1506,6,있을,0.2
1506,7,때,0.1
1506,8,낡은,0.2
1506,9,풍차가,0.3
1506,10,삐걱이듯,0.4
1506,11,그렇게,0.3
1506,12,삐걱였다.,0.5
1507,0,"들리지.",0.6
1508,0,어린,0.2
1508,1,왕자가,0.3
1508,2,말했다.,0.4
1509,0,"우리가,0.4
1509,1,잠에서,0.3
1509,2,깨어나게,0.4
1509,3,하지,0.2
1509,4,이,0.1
1509,5,우물이,0.3
1509,6,노래를,0.3
1509,7,하잖아.",0.5
1510,0,나는,0.2
1510,1,그에게,0.3
1510,2,힘드는,0.3
1510,3,일을,0.2
1510,4,시키고,0.3
1510,5,싶지,0.2
1510,6,않았다.,0.4
1511,0,"내가,0.3
1511,1,할께.",0.4
1512,0,내가,0.2
1512,1,말했다.,0.4
1513,0,"너에겐,0.4
1513,1,너무,0.2
1513,2,무거워.",0.5
1514,0,천천히,0.3
1514,1,나는,0.2
1514,2,두레박을,0.4
1514,3,우물,0.2
1514,4,둘레의,0.3
1514,5,돌까지,0.3
1514,6,들어올렸다.,0.6
1515,0,나는,0.2
1515,1,그것을,0.3
1515,2,돌,0.1
1515,3,위에,0.2
1515,4,떨어지지,0.4
1515,5,않게,0.2
1515,6,올려놓았다.,0.6
1516,0,내,0.1
1516,1,귀에는,0.3
1516,2,도르래의,0.4
1516,3,노랫소리가,0.5
1516,4,아직도,0.3
1516,5,쟁쟁하게,0.4
1516,6,울렸고,,0.4
1516,7,아직도,0.3
1516,8,출렁이고,0.4
1516,9,있는,0.2
1516,10,물,0.1
1516,11,속에서는,0.4
1516,12,햇살이,0.3
1516,13,일렁이는,0.4
1516,14,게,0.1
1516,15,보였다.,0.4
1517,0,"이,0.2
1517,1,물을,0.2
1517,2,마시고,0.3
1517,3,싶어.",0.4
1518,0,어린,0.2
1518,1,왕자가,0.3
1518,2,말했다.,0.4
1519,0,"물을,0.3
1519,1,좀,0.1
1519,2,줘......",0.8
1520,0,그러자,0.3
1520,1,나는,0.2
1520,2,그가,0.2
1520,3,무엇을,0.3
1520,4,찾고,0.2
1520,5,있었는지를,0.5
1520,6,깨달았다.,0.5
1521,0,나는,0.2
1521,1,두레박을,0.4
1521,2,그의,0.2
1521,3,입술로,0.3
1521,4,가져갔다.,0.5
1522,0,그는,0.2
1522,1,눈을,0.2
1522,2,감고,0.2
1522,3,물을,0.2
1522,4,마셨다.,0.4
1523,0,축제처럼,0.4
1523,1,즐거웠다.,0.5
1524,0,그,0.1
1524,1,물은,0.2
1524,2,필경,0.2
1524,3,음료와는,0.4
1524,4,다른,0.2
1524,5,어떤,0.2
1524,6,것이었다.,0.5
1525,0,그것은,0.3
1525,1,별빛,0.2
1525,2,아래서의,0.4
1525,3,행진과,0.3
1525,4,도르래의,0.4
1525,5,노래와,0.3
1525,6,내,0.1
1525,7,두,0.1
1525,8,팔의,0.2
1525,9,노력으로,0.4
1525,10,태어난,0.3
1525,11,것이었다.,0.5
1526,0,그것은,0.3
1526,1,마치,0.2
1526,2,선물을,0.3
1526,3,받았을,0.3
1526,4,때처럼,0.3
1526,5,마음을,0.3
1526,6,기쁘게,0.3
1526,7,하는,0.2
1526,8,것이었다.,0.5
1527,0,내가,0.2
1527,1,어린,0.2
1527,2,소년이었을,0.5
1527,3,때는,0.2
1527,4,크리스마스,0.5
1527,5,트리의,0.3
1527,6,불빛과,0.3
1527,7,자정미사의,0.5
1527,8,음악과,0.3
1527,9,사람들의,0.4
1527,10,미소의,0.3
1527,11,부드러움이,0.5
1527,12,내가,0.2
1527,13,받는,0.2
1527,14,선물을,0.3
1527,15,마냥,0.2
1527,16,황홀한,0.3
1527,17,것으로,0.3
1527,18,만들어,0.3
1527,19,주었었다.,0.5
1528,0,"아저씨,0.4
1528,1,별의,0.2
1528,2,사람들은,0.4
1528,3,한,0.1
1528,4,정원,0.2
1528,5,안에,0.2
1528,6,장미꽃을,0.4
1528,7,5천,0.2
1528,8,송이나,0.3
1528,9,가꾸지만.....",1
1529,0,어린,0.2
1529,1,왕자가,0.3
1529,2,말했다.,0.4
1530,0,"그들이,0.4
1530,1,찾는,0.2
1530,2,것을,0.2
1530,3,거기서,0.3
1530,4,발견하지,0.4
1530,5,못해......",0.9
1531,0,"그래.,0.4
1532,0,발견하지,0.4
1532,1,못한단다.",0.6
1533,0,내가,0.2
1533,1,대답했다.,0.5
